time,battery_level,battery_status,battery_health,battery_adaptor
1613157162.347,80,3,2,0
1613157715.525,80,3,2,0
1613158362.381,79,3,2,0
1613158962.345,79,3,2,0
1613159562.343,79,3,2,0
1613159620.391,78,3,2,0
1613160214.599,78,3,2,0
1613161362.343,78,3,2,0
1613162562.387,77,3,2,0
1613163162.351,77,3,2,0
1613163872.533,77,3,2,0
1613163989.225,76,3,2,0
1613164913.417,76,3,2,0
1613165625.349,76,3,2,0
1613166162.365,75,3,2,0
1613166762.35,75,3,2,0
1613167962.342,75,3,2,0
1613169014.632,74,3,2,0
1613169293.61,74,3,2,0
1613169360.131,73,3,2,0
1613170362.34,73,3,2,0
1613171562.34,73,3,2,0
1613172162.347,73,3,2,0
1613172474.563,72,3,2,0
1613173362.342,72,3,2,0
1613174089.259,72,3,2,0
1613174124.661,71,3,2,0
1613174197.816,71,3,2,1
1613174198.233,71,2,2,1
1613174210.638,72,2,2,1
1613174249.712,73,2,2,1
1613174285.034,74,2,2,1
1613174317.764,75,2,2,1
1613174377.776,76,2,2,1
1613174437.734,77,2,2,1
1613174497.728,78,2,2,1
1613174561.833,79,2,2,1
1613174617.768,80,2,2,1
1613174695.159,81,2,2,1
1613174750.456,82,2,2,1
1613174834.273,83,2,2,1
1613174907.457,84,2,2,1
1613174977.731,85,2,2,1
1613175097.735,86,2,2,1
1613175113.659,87,2,2,1
1613175217.723,88,2,2,1
1613175255.875,89,2,2,1
1613175337.717,90,2,2,1
1613175457.72,91,2,2,1
1613175517.727,92,2,2,1
1613175574.686,92,2,2,1
1613175637.725,93,2,2,1
1613175697.721,94,2,2,1
1613175817.735,95,2,2,1
1613175877.722,96,2,2,1
1613175997.786,97,2,2,1
1613176177.725,98,2,2,1
1613176297.725,99,2,2,1
1613176369.197,100,2,2,1
1613176417.719,100,2,2,1
1613177317.718,100,2,2,1
1613178277.722,100,2,2,1
1613179117.712,100,2,2,1
1613179198.713,100,5,2,1
1613180017.719,100,5,2,1
1613180917.709,100,5,2,1
1613181817.777,100,5,2,1
1613182717.723,100,5,2,1
1613183617.72,100,5,2,1
1613184517.717,100,5,2,1
1613185417.712,100,5,2,1
1613186317.716,100,5,2,1
1613187217.718,100,5,2,1
1613188117.717,100,5,2,1
1613189017.719,100,5,2,1
1613189977.719,100,5,2,1
1613190817.722,100,5,2,1
1613191717.725,100,5,2,1
1613192617.713,100,5,2,1
1613193517.719,100,5,2,1
1613194417.729,100,5,2,1
1613195317.723,100,5,2,1
1613196277.714,100,5,2,1
1613197117.69,100,5,2,1
1613198077.704,100,5,2,1
1613198917.694,100,5,2,1
1613199877.712,100,5,2,1
1613200718.315,100,5,2,1
1613201677.713,100,5,2,1
1613202517.712,100,5,2,1
1613203477.718,100,5,2,1
1613204377.727,100,5,2,1
1613205277.716,100,5,2,1
1613206177.722,100,5,2,1
1613207077.715,100,5,2,1
1613207977.729,100,5,2,1
1613208877.711,100,5,2,1
1613209717.712,100,5,2,1
1613210617.722,100,5,2,1
1613211517.72,100,5,2,1
1613212417.715,100,5,2,1
1613213317.729,100,5,2,1
1613213386.414,100,3,2,0
1613213986.359,99,3,2,0
1613214518.237,99,3,2,0
1613215186.323,99,3,2,0
1613215233.09,98,3,2,0
1613215786.353,97,3,2,0
1613216107.382,97,3,2,0
1613216772.767,96,3,2,0
1613216986.323,96,3,2,0
1613217574.78,95,3,2,0
1613217858.801,95,3,2,0
1613218079.274,94,3,2,0
1613218786.332,94,3,2,0
1613219206.971,93,3,2,0
1613219381.983,92,3,2,0
1613219710.978,91,3,2,0
1613220422.886,90,3,2,0
1613220586.334,90,3,2,0
1613220735.87,89,3,2,0
1613221418.398,88,3,2,0
1613221634.686,87,3,2,0
1613222041.204,86,3,2,0
1613222312.725,86,3,2,0
1613222341.41,85,3,2,0
1613223586.369,84,3,2,0
1613224186.331,83,3,2,0
1613224577.509,82,3,2,0
1613225038.879,81,3,2,0
1613225986.403,80,3,2,0
1613226367.55,79,3,2,0
1613227186.332,79,3,2,0
1613227786.339,79,3,2,0
1613228986.368,78,3,2,0
1613229572.643,78,3,2,0
1613230186.339,77,3,2,0
1613230610.835,77,3,2,0
1613231239.251,76,3,2,0
1613231386.329,76,3,2,0
1613231986.356,75,3,2,0
1613232586.332,75,3,2,0
1613233186.319,75,3,2,0
1613234247.476,75,3,2,0
1613234986.341,75,3,2,0
1613235586.354,74,3,2,0
1613236186.329,74,3,2,0
1613236786.363,73,3,2,0
1613237829.387,73,3,2,0
1613238586.328,73,3,2,0
1613239143.441,72,3,2,0
1613239717.853,72,3,2,0
1613240386.36,71,3,2,0
1613241586.338,71,3,2,0
1613242186.36,70,3,2,0
1613243386.334,70,3,2,0
1613243986.328,70,3,2,0
1613244586.357,69,3,2,0
1613245081.249,69,3,2,0
1613245496.805,68,3,2,0
1613245786.967,68,3,2,0
1613246924.761,67,3,2,0
1613247531.565,67,3,2,0
1613247586.347,66,3,2,0
1613248495.327,66,3,2,0
1613249386.358,65,3,2,0
1613250586.313,65,3,2,0
1613251186.332,65,3,2,0
1613251685.003,64,3,2,0
1613252386.329,64,3,2,0
1613253185.239,63,3,2,0
1613253885.98,62,3,2,0
1613254186.353,61,3,2,0
1613254540.069,60,3,2,0
1613254786.353,59,3,2,0
1613255713.198,58,3,2,0
1613256586.323,58,3,2,0
1613257186.415,57,3,2,0
1613257433.632,56,3,2,0
1613258386.32,56,3,2,0
1613258986.613,55,3,2,0
1613259306.066,55,3,2,0
1613259586.358,54,3,2,0
1613260786.332,54,3,2,0
1613261386.328,54,3,2,0
1613261751.52,53,3,2,0
1613262473.985,53,3,2,0
1613263186.41,52,3,2,0
1613263631.505,52,3,2,0
1613263786.358,51,3,2,0
1613264254.891,51,3,2,1
1613264255.344,51,2,2,1
1613264303.033,53,2,2,1
1613264342.536,54,2,2,1
1613264428.845,56,2,2,1
1613264494.827,57,2,2,1
1613264524.078,58,2,2,1
1613264614.833,59,2,2,1
1613264674.826,60,2,2,1
1613264715.079,61,2,2,1
1613264794.825,62,2,2,1
1613264818.498,63,2,2,1
1613264914.826,64,2,2,1
1613264923.913,65,2,2,1
1613265030.812,66,2,2,1
1613265086.437,67,2,2,1
1613265145.058,68,2,2,1
1613265207.975,69,2,2,1
1613265239.44,70,2,2,1
1613265334.823,71,2,2,1
1613265448.282,72,2,2,1
1613265514.837,73,2,2,1
1613265574.837,74,2,2,1
1613265634.834,75,2,2,1
1613265754.86,76,2,2,1
1613265814.829,77,2,2,1
1613265934.836,78,2,2,1
1613266025.371,79,2,2,1
1613266114.842,80,2,2,1
1613266174.83,81,2,2,1
1613266234.821,81,2,2,1
1613266294.828,82,2,2,1
1613266400.375,83,2,2,1
1613266474.824,84,2,2,1
1613266534.83,85,2,2,1
1613266640.432,86,2,2,1
1613266714.848,87,2,2,1
1613266818.973,88,2,2,1
1613266894.825,89,2,2,1
1613267013.594,90,2,2,1
1613267103.029,91,2,2,1
1613267194.836,92,2,2,1
1613267314.868,93,2,2,1
1613267431.905,94,2,2,1
1613267542.68,95,2,2,1
1613267673.03,96,2,2,1
1613267765.087,97,2,2,1
1613267914.833,98,2,2,1
1613267974.832,99,2,2,1
1613268034.826,99,2,2,1
1613268063.041,100,2,2,1
1613268934.826,100,2,2,1
1613269834.834,100,2,2,1
1613270734.824,100,2,2,1
1613270973.06,100,5,2,1
1613271634.834,100,5,2,1
1613272534.816,100,5,2,1
1613273434.823,100,5,2,1
1613274334.828,100,5,2,1
1613275234.824,100,5,2,1
1613276134.821,100,5,2,1
1613277034.824,100,5,2,1
1613277934.822,100,5,2,1
1613278834.834,100,5,2,1
1613279734.824,100,5,2,1
1613280634.821,100,5,2,1
1613281534.824,100,5,2,1
1613282434.842,100,5,2,1
1613283334.821,100,5,2,1
1613284234.826,100,5,2,1
1613285134.826,100,5,2,1
1613286034.825,100,5,2,1
1613286934.817,100,5,2,1
1613287834.826,100,5,2,1
1613288734.823,100,5,2,1
1613289634.827,100,5,2,1
1613290534.828,100,5,2,1
1613291434.82,100,5,2,1
1613292334.826,100,5,2,1
1613293234.83,100,5,2,1
1613294134.824,100,5,2,1
1613295034.824,100,5,2,1
1613295934.827,100,5,2,1
1613296834.83,100,5,2,1
1613297734.825,100,5,2,1
1613298634.829,100,5,2,1
1613299534.834,100,5,2,1
1613300434.829,100,5,2,1
1613301334.831,100,5,2,1
1613302213.465,100,3,2,0
1613302640.199,99,3,2,0
1613302974.408,98,3,2,0
1613303112.24,97,3,2,0
1613303117.367,97,3,2,0
1613304119.821,97,3,2,0
1613304120.596,97,3,2,2
1613304121.832,97,2,2,2
1613304202.577,98,2,2,2
1613304274.008,99,2,2,2
1613304349.925,100,2,2,2
1613304924.88,100,2,2,2
1613305800.493,100,2,2,2
1613306091.85,100,5,2,2
1613306820.505,100,5,2,2
1613307720.489,100,5,2,2
1613308500.498,100,5,2,2
1613309460.497,100,5,2,2
1613310360.495,100,5,2,2
1613311260.505,100,5,2,2
1613312160.529,100,5,2,2
1613313060.504,100,5,2,2
1613313960.491,100,5,2,2
1613314860.502,100,5,2,2
1613315820.493,100,5,2,2
1613316660.51,100,5,2,2
1613317560.502,100,5,2,2
1613318400.5,100,5,2,2
1613319360.506,100,5,2,2
1613320260.501,100,5,2,2
1613321160.498,100,5,2,2
1613322000.498,100,5,2,2
1613322900.497,100,5,2,2
1613323860.502,100,5,2,2
1613324760.503,100,5,2,2
1613325660.502,100,5,2,2
1613326560.496,100,5,2,2
1613327460.509,100,5,2,2
1613328360.491,100,5,2,2
1613329260.498,100,5,2,2
1613330160.501,100,5,2,2
1613331060.502,100,5,2,2
1613331960.496,100,5,2,2
1613332800.497,100,5,2,2
1613333760.5,100,5,2,2
1613334720.503,100,5,2,2
1613335560.491,100,5,2,2
1613336460.503,100,5,2,2
1613337360.496,100,5,2,2
1613338260.5,100,5,2,2
1613339160.494,100,5,2,2
1613340060.503,100,5,2,2
1613340960.496,100,5,2,2
1613341800.488,100,5,2,2
1613342700.501,100,5,2,2
1613343121.847,100,3,2,0
1613343632.846,99,3,2,0
1613343721.876,98,3,2,0
1613344538.129,98,3,2,0
1613345456.312,98,3,2,0
1613345511.106,97,3,2,0
1613346121.76,96,3,2,0
1613346721.762,96,3,2,0
1613347071.151,96,3,2,0
1613347921.855,95,3,2,0
1613348450.928,95,3,2,0
1613348889.878,95,3,2,0
1613349721.793,94,3,2,0
1613350321.766,94,3,2,0
1613350921.761,94,3,2,0
1613352018.188,93,3,2,0
1613352721.766,93,3,2,0
1613353538.471,93,3,2,0
1613353921.849,92,3,2,0
1613354521.762,92,3,2,0
1613355523.505,92,3,2,0
1613356321.803,91,3,2,0
1613357521.768,91,3,2,0
1613358121.788,90,3,2,0
1613359321.77,90,3,2,0
1613359921.763,90,3,2,0
1613361121.809,89,3,2,0
1613361721.771,89,3,2,0
1613362402.712,89,3,2,0
1613363521.761,89,3,2,0
1613364121.792,88,3,2,0
1613364600.442,88,3,2,0
1613365321.762,88,3,2,0
1613365921.796,87,3,2,0
1613366300.257,87,3,2,0
1613366900.349,87,3,2,0
1613368321.767,87,3,2,0
1613368921.79,86,3,2,0
1613370000.899,86,3,2,0
1613370500.95,85,3,2,0
1613371701.203,85,3,2,0
1613372172.089,85,3,2,0
1613373114.123,84,3,2,0
1613373432.685,83,3,2,0
1613373689.911,82,3,2,0
1613373963.988,82,3,2,0
1613374921.797,81,3,2,0
1613376057.814,80,3,2,0
1613376353.122,80,3,2,2
1613376353.56,80,2,2,2
1613376381.916,81,2,2,2
1613376473.054,82,2,2,2
1613376593.057,83,2,2,2
1613376653.056,83,2,2,2
1613376713.063,84,2,2,2
1613376833.119,85,2,2,2
1613376999.484,86,2,2,2
1613377073.081,87,2,2,2
1613377253.041,88,2,2,2
1613377433.083,89,2,2,2
1613377553.062,89,2,2,2
1613377613.054,90,2,2,2
1613377771.137,91,2,2,2
1613377913.063,92,2,2,2
1613378079.394,93,2,2,2
1613378213.061,94,2,2,2
1613378393.064,95,2,2,2
1613378453.065,95,2,2,2
1613378513.066,96,2,2,2
1613378693.076,97,2,2,2
1613378993.059,98,2,2,2
1613379113.075,99,2,2,2
1613379259.914,100,2,2,2
1613379413.047,100,2,2,2
1613380239.137,100,2,2,2
1613381213.048,100,2,2,2
1613382053.035,100,2,2,2
1613382534.293,100,5,2,2
1613382953.061,100,5,2,2
1613383853.056,100,5,2,2
1613384753.056,100,5,2,2
1613385653.054,100,5,2,2
1613386553.06,100,5,2,2
1613387453.048,100,5,2,2
1613388413.049,100,5,2,2
1613389253.055,100,5,2,2
1613390153.06,100,5,2,2
1613391053.062,100,5,2,2
1613391953.063,100,5,2,2
1613392853.064,100,5,2,2
1613393813.056,100,5,2,2
1613394653.064,100,5,2,2
1613395613.049,100,5,2,2
1613396453.062,100,5,2,2
1613397353.056,100,5,2,2
1613398253.061,100,5,2,2
1613399153.067,100,5,2,2
1613400053.059,100,5,2,2
1613400953.067,100,5,2,2
1613401326.648,100,3,2,0
1613401841.148,99,3,2,0
1613402279.914,97,3,2,0
1613402931.657,97,3,2,0
1613403524.118,96,3,2,0
1613403726.573,96,3,2,0
1613404570.685,96,3,2,0
1613404765.847,95,3,2,0
1613405526.572,95,3,2,0
1613406126.645,94,3,2,0
1613406389.386,94,3,2,0
1613406726.672,93,3,2,0
1613407326.584,93,3,2,0
1613407926.612,92,3,2,0
1613408365.165,92,3,2,0
1613409126.615,91,3,2,0
1613409948.37,90,3,2,0
1613410105.433,90,3,2,0
1613410926.58,90,3,2,0
1613411526.601,89,3,2,0
1613411961.534,89,3,2,0
1613412726.584,89,3,2,0
1613413326.572,89,3,2,0
1613413926.602,88,3,2,0
1613414526.58,88,3,2,0
1613415686.144,87,3,2,0
1613416326.575,87,3,2,0
1613416926.646,86,3,2,0
1613417913.334,86,3,2,0
1613418726.586,86,3,2,0
1613419034.109,85,3,2,0
1613419322.995,85,3,2,0
1613420239.995,84,3,2,0
1613421126.574,84,3,2,0
1613421180.245,83,3,2,0
1613421605.954,82,3,2,0
1613422040.48,81,3,2,0
1613422393.449,80,3,2,0
1613422765.417,79,3,2,0
1613422898.281,79,3,2,0
1613422926.627,78,3,2,0
1613423251.044,77,3,2,0
1613423526.573,76,3,2,0
1613423719.668,75,3,2,0
1613423959.723,74,3,2,0
1613424103.188,73,3,2,0
1613424726.582,73,3,2,0
1613425926.566,73,3,2,0
1613426526.574,73,3,2,0
1613427726.567,73,3,2,0
1613428926.588,73,3,2,0
1613429526.562,73,3,2,0
1613430126.576,73,3,2,0
1613430996.629,73,3,2,0
1613431086.031,72,3,2,0
1613431408.569,71,3,2,0
1613431926.588,71,3,2,0
1613432526.579,70,3,2,0
1613433072.313,70,3,2,0
1613434326.574,70,3,2,0
1613434926.591,70,3,2,0
1613435521.356,70,3,2,0
1613435800.991,69,3,2,0
1613435969.454,69,3,2,1
1613435969.832,69,2,2,1
1613435985.709,70,2,2,1
1613436089.329,71,2,2,1
1613436149.332,72,2,2,1
1613436209.327,73,2,2,1
1613436269.335,74,2,2,1
1613436329.33,75,2,2,1
1613436389.329,76,2,2,1
1613436449.339,77,2,2,1
1613436569.34,78,2,2,1
1613436629.339,79,2,2,1
1613436689.336,80,2,2,1
1613436809.344,81,2,2,1
1613436869.339,82,2,2,1
1613436989.342,83,2,2,1
1613437049.354,84,2,2,1
1613437169.338,85,2,2,1
1613437229.346,86,2,2,1
1613437289.333,86,2,2,1
1613437349.331,87,2,2,1
1613437450.853,88,2,2,1
1613437529.373,89,2,2,1
1613437594.272,90,2,2,1
1613437709.335,91,2,2,1
1613437769.339,92,2,2,1
1613437886.627,93,2,2,1
1613437949.334,94,2,2,1
1613438054.759,95,2,2,1
1613438129.333,96,2,2,1
1613438189.335,96,2,2,1
1613438249.109,97,2,2,1
1613438361.652,98,2,2,1
1613438489.339,99,2,2,1
1613438560.298,100,2,2,1
1613439089.33,100,2,2,1
1613439989.332,100,2,2,1
1613440889.334,100,2,2,1
1613441424.899,100,5,2,1
1613441789.337,100,5,2,1
1613442689.329,100,5,2,1
1613443589.326,100,5,2,1
1613444489.336,100,5,2,1
1613445389.334,100,5,2,1
1613446289.332,100,5,2,1
1613447189.339,100,5,2,1
1613448089.33,100,5,2,1
1613449049.335,100,5,2,1
1613449889.343,100,5,2,1
1613450789.337,100,5,2,1
1613451689.345,100,5,2,1
1613452589.306,100,5,2,1
1613453489.34,100,5,2,1
1613454389.343,100,5,2,1
1613455289.323,100,5,2,1
1613456241.913,100,5,2,1
1613457149.354,100,5,2,1
1613458049.334,100,5,2,1
1613458911.036,100,5,2,1
1613459789.321,100,5,2,1
1613460689.326,100,5,2,1
1613461030.459,100,3,2,0
1613461630.364,99,3,2,0
1613462231.935,98,3,2,0
1613462830.318,98,3,2,0
1613463218.307,98,3,2,0
1613464030.355,97,3,2,0
1613465230.357,96,3,2,0
1613465491.904,96,3,2,2
1613465493.366,96,2,2,2
1613465551.781,97,2,2,2
1613465615.457,98,2,2,2
1613465720.162,99,2,2,2
1613465791.779,99,2,2,2
1613465791.925,100,2,2,2
1613466728.09,100,2,2,2
1613467515.326,100,5,2,2
1613467591.779,100,5,2,2
1613468551.775,100,5,2,2
1613469391.763,100,5,2,2
1613470411.774,100,5,2,2
1613471191.781,100,5,2,2
1613472091.785,100,5,2,2
1613472991.782,100,5,2,2
1613473891.782,100,5,2,2
1613474791.775,100,5,2,2
1613475751.778,100,5,2,2
1613476591.787,100,5,2,2
1613477491.789,100,5,2,2
1613478391.784,100,5,2,2
1613479291.783,100,5,2,2
1613480191.783,100,5,2,2
1613481211.757,100,5,2,2
1613481991.78,100,5,2,2
1613482891.782,100,5,2,2
1613483775.741,100,3,2,0
1613483801.049,100,3,2,0
1613484375.635,99,3,2,0
1613484469.315,98,3,2,0
1613484725.925,97,3,2,0
1613484975.611,97,3,2,0
1613485904.079,97,3,2,0
1613486775.65,96,3,2,0
1613487623.286,96,3,2,0
1613487771.019,95,3,2,0
1613488409.412,95,3,2,0
1613489175.645,94,3,2,0
1613489644.478,94,3,2,0
1613490337.168,94,3,2,0
1613490375.65,93,3,2,0
1613490913.753,93,3,2,0
1613491575.649,92,3,2,0
1613492137.315,92,3,2,0
1613492775.621,92,3,2,0
1613493375.656,91,3,2,0
1613493797.226,91,3,2,0
1613494575.651,90,3,2,0
1613495437.662,90,3,2,0
1613495775.636,89,3,2,0
1613496157.715,89,3,2,0
1613496975.656,88,3,2,0
1613497296.849,88,3,2,0
1613498175.641,87,3,2,0
1613499375.611,87,3,2,0
1613499758.171,86,3,2,0
1613501175.648,85,3,2,0
1613501678.465,85,3,2,0
1613502975.629,85,3,2,0
1613503538.668,85,3,2,0
1613503575.644,84,3,2,0
1613504775.619,84,3,2,0
1613505975.612,84,3,2,0
1613506405.943,83,3,2,0
1613507319.218,83,3,2,0
1613508375.642,82,3,2,0
1613508975.618,82,3,2,0
1613510175.652,81,3,2,0
1613510739.663,81,3,2,0
1613511375.641,80,3,2,0
1613511734.169,80,3,2,0
1613512539.904,80,3,2,0
1613513031.605,79,3,2,0
1613513175.618,79,3,2,0
1613513775.645,78,3,2,0
1613514227.88,78,3,2,0
1613514975.625,78,3,2,0
1613516140.326,78,3,2,0
1613516197.713,77,3,2,0
1613516775.613,77,3,2,0
1613517975.625,77,3,2,0
1613518575.624,77,3,2,0
1613519175.649,76,3,2,0
1613519768.724,76,3,2,0
1613519906.904,75,3,2,0
1613520324.82,75,3,2,0
1613520343.441,75,3,2,1
1613520344.924,75,2,2,1
1613520463.282,76,2,2,1
1613520475.726,77,2,2,1
1613520583.274,78,2,2,1
1613520643.284,79,2,2,1
1613520699.722,80,2,2,1
1613520823.252,81,2,2,1
1613520883.273,82,2,2,1
1613520939.626,82,2,2,1
1613521003.276,83,2,2,1
1613521063.269,84,2,2,1
1613521183.32,85,2,2,1
1613521243.264,86,2,2,1
1613521303.266,87,2,2,1
1613521423.269,88,2,2,1
1613521483.268,89,2,2,1
1613521603.273,90,2,2,1
1613521723.283,91,2,2,1
1613521796.235,91,2,2,1
1613521797.636,92,2,2,1
1613521945.85,93,2,2,1
1613522023.276,94,2,2,1
1613522143.269,95,2,2,1
1613522263.266,96,2,2,1
1613522323.253,97,2,2,1
1613522443.268,98,2,2,1
1613522563.269,99,2,2,1
1613522629.642,100,2,2,1
1613522698.136,100,2,2,1
1613523643.277,100,2,2,1
1613524543.243,100,2,2,1
1613525415.46,100,5,2,1
1613526343.255,100,5,2,1
1613527243.244,100,5,2,1
1613528143.283,100,5,2,1
1613529043.272,100,5,2,1
1613529943.277,100,5,2,1
1613530843.267,100,5,2,1
1613531743.282,100,5,2,1
1613532643.267,100,5,2,1
1613533543.284,100,5,2,1
1613534443.269,100,5,2,1
1613535343.272,100,5,2,1
1613536243.27,100,5,2,1
1613537143.277,100,5,2,1
1613538043.271,100,5,2,1
1613538943.27,100,5,2,1
1613539843.267,100,5,2,1
1613540743.275,100,5,2,1
1613541643.274,100,5,2,1
1613542543.283,100,5,2,1
1613543443.27,100,5,2,1
1613544343.271,100,5,2,1
1613545168.748,100,3,2,0
1613545624.59,100,3,2,0
1613545768.659,99,3,2,0
1613546100.589,99,3,2,0
1613546968.681,98,3,2,0
1613547074.033,98,3,2,0
1613547568.66,97,3,2,0
1613548004.206,97,3,2,0
1613548844.292,97,3,2,0
1613549968.677,96,3,2,0
1613551004.505,96,3,2,0
1613551074.002,95,3,2,0
1613551768.639,95,3,2,0
1613552161.653,94,3,2,0
1613552479.715,94,3,2,0
1613553468.938,93,3,2,0
1613554309.229,93,3,2,0
1613554768.64,92,3,2,0
1613555368.613,92,3,2,0
1613555968.632,92,3,2,0
1613556105.29,91,3,2,0
1613556645.306,91,3,2,0
1613557725.535,91,3,2,0
1613557803.621,90,3,2,0
1613558368.639,90,3,2,0
1613558820.648,90,3,2,2
1613558821.123,90,2,2,2
1613558935.084,91,2,2,2
1613559060.59,92,2,2,2
1613559180.592,93,2,2,2
1613559300.459,94,2,2,2
1613559480.665,95,2,2,2
1613559601.367,96,2,2,2
1613559720.593,97,2,2,2
1613559960.615,98,2,2,2
1613560140.595,99,2,2,2
1613560222.047,100,2,2,2
1613560860.582,100,2,2,2
1613561760.582,100,2,2,2
1613562660.586,100,2,2,2
1613562745.144,100,5,2,2
1613563560.573,100,5,2,2
1613564460.584,100,5,2,2
1613565360.582,100,5,2,2
1613566260.583,100,5,2,2
1613567044.033,100,3,2,0
1613567205.245,100,3,2,0
1613567643.948,99,3,2,0
1613568208.2,98,3,2,0
1613569302.449,97,3,2,0
1613570043.949,96,3,2,0
1613571019.22,96,3,2,0
1613571243.957,95,3,2,0
1613571843.956,94,3,2,0
1613572822.038,93,3,2,0
1613573458.927,93,3,2,0
1613573548.434,92,3,2,0
1613573714.37,91,3,2,0
1613574843.934,91,3,2,0
1613575443.92,91,3,2,0
1613576643.914,91,3,2,0
1613577243.928,91,3,2,0
1613578155.991,91,3,2,0
1613579043.928,91,3,2,0
1613580243.932,91,3,2,0
1613580843.932,91,3,2,0
1613582043.944,91,3,2,0
1613582643.941,91,3,2,0
1613583243.963,90,3,2,0
1613583843.912,90,3,2,0
1613584247.01,90,3,2,0
1613585643.954,89,3,2,0
1613586007.874,89,3,2,2
1613586008.342,89,2,2,2
1613586011.738,89,5,2,2
1613586011.91,89,2,2,2
1613586013.206,89,5,2,2
1613586013.367,89,2,2,2
1613586041.753,89,2,2,2
1613586067.84,90,2,2,2
1613586187.855,91,2,2,2
1613586247.847,92,2,2,2
1613586325.488,93,3,2,0
1613586379.485,92,3,2,0
1613586925.409,92,3,2,0
1613587311.099,91,3,2,0
1613587491.941,90,3,2,0
1613587834.231,89,3,2,0
1613588070.951,89,3,2,0
1613588648.525,88,3,2,0
1613588747.579,88,3,2,0
1613588981.687,87,3,2,0
1613589251.065,86,3,2,0
1613589749.298,85,3,2,0
1613590272.363,84,3,2,0
1613590458.616,82,3,2,0
1613590525.379,82,3,2,0
1613590713.098,80,3,2,0
1613591076.585,78,3,2,0
1613591466.285,77,3,2,0
1613591620.312,76,3,2,0
1613591725.4,75,3,2,0
1613591967.221,74,3,2,0
1613591991.428,73,3,2,0
1613592320.048,73,3,2,0
1613593431.395,73,3,2,0
1613594725.386,73,3,2,0
1613595162.364,73,3,2,0
1613596525.372,73,3,2,0
1613597125.387,73,3,2,0
1613598325.404,73,3,2,0
1613598925.389,73,3,2,0
1613600125.399,73,3,2,0
1613600725.397,73,3,2,0
1613601925.39,73,3,2,0
1613602372.852,73,3,2,0
1613603725.385,73,3,2,0
1613604114.445,73,3,2,0
1613604236.487,73,3,2,1
1613604236.935,73,2,2,1
1613604237.456,74,2,2,1
1613604274.126,75,2,2,1
1613604332.747,76,2,2,1
1613604386.961,77,2,2,1
1613604451.418,78,2,2,1
1613604596.273,79,2,2,1
1613604673.9,80,2,2,1
1613604776.308,81,2,2,1
1613604848.191,82,2,2,1
1613604956.301,83,2,2,1
1613604996.023,84,2,2,1
1613605076.299,85,2,2,1
1613605196.311,86,2,2,1
1613605256.305,87,2,2,1
1613605316.299,88,2,2,1
1613605341.298,89,2,2,1
1613605436.301,90,2,2,1
1613605556.3,91,2,2,1
1613605616.302,92,2,2,1
1613605736.308,93,2,2,1
1613605796.304,94,2,2,1
1613605816.372,94,2,2,1
1613605916.304,95,2,2,1
1613606036.298,96,2,2,1
1613606156.303,97,2,2,1
1613606276.301,98,2,2,1
1613606396.305,99,2,2,1
1613606504.735,100,2,2,1
1613606876.296,100,2,2,1
1613607656.29,100,2,2,1
1613608616.286,100,2,2,1
1613609276.3,100,5,2,1
1613609456.302,100,5,2,1
1613610356.302,100,5,2,1
1613611256.303,100,5,2,1
1613612156.304,100,5,2,1
1613613056.303,100,5,2,1
1613613956.299,100,5,2,1
1613614856.3,100,5,2,1
1613615756.295,100,5,2,1
1613616656.273,100,5,2,1
1613617556.296,100,5,2,1
1613618516.299,100,5,2,1
1613619416.298,100,5,2,1
1613620316.301,100,5,2,1
1613621216.299,100,5,2,1
1613622116.301,100,5,2,1
1613623016.298,100,5,2,1
1613623916.299,100,5,2,1
1613624816.299,100,5,2,1
1613625716.298,100,5,2,1
1613626556.3,100,5,2,1
1613627456.298,100,5,2,1
1613628356.298,100,5,2,1
1613629256.298,100,5,2,1
1613630156.28,100,5,2,1
1613631116.299,100,5,2,1
1613631956.297,100,5,2,1
1613632856.271,100,5,2,1
1613633086.741,100,3,2,0
1613633542.211,99,3,2,0
1613633818.333,99,3,2,0
1613634886.713,98,3,2,0
1613636086.705,97,3,2,0
1613636686.669,97,3,2,0
1613637886.675,97,3,2,0
1613638486.678,97,3,2,0
1613639159.308,97,3,2,0
1613639819.471,96,3,2,0
1613640812.221,96,3,2,0
1613640923.547,96,3,2,0
1613641559.963,95,3,2,0
1613642086.671,95,3,2,0
1613642686.697,94,3,2,0
1613643278.154,94,3,2,0
1613643886.665,94,3,2,0
1613645086.676,94,3,2,0
1613645116.334,93,3,2,0
1613645686.676,93,3,2,0
1613646886.677,93,3,2,0
1613647486.674,93,3,2,0
1613648686.676,93,3,2,0
1613649191.427,92,3,2,0
1613649192.161,92,3,2,2
1613649194.0,92,2,2,2
1613649203.777,93,2,2,2
1613649312.08,94,2,2,2
1613649432.075,95,2,2,2
1613649492.143,96,2,2,2
1613649672.078,97,2,2,2
1613649842.142,98,2,2,2
1613649918.377,98,2,2,2
1613649954.856,99,2,2,2
1613650085.336,100,2,2,2
1613650872.074,100,2,2,2
1613651775.456,100,2,2,2
1613652043.412,100,3,2,0
1613652044.483,100,3,2,2
1613652643.901,100,3,2,2
1613653543.893,100,3,2,2
1613654443.895,100,3,2,2
1613654743.927,99,3,2,2
1613655403.901,99,3,2,2
1613656243.9,99,3,2,2
1613657143.894,99,3,2,2
1613657391.619,99,3,2,0
